exp1	exp2	exp3	exp4	exp5	exp6
C05379	0.513512430915548	2.32812170758379	-0.58056182048743	0.16572113616711	-0.0125429061704305	1.60131900527065
C04573	0.0315706928650719	-1.87006031910317	-1.79435177993174	0.939089907723159	-1.60467502523762	-2.08584652950763
C03673	-2.01102813267477	-0.182414287376567	1.69678272936063	0.614451935624391	-0.200781015283667	-0.00493587823009687
C05908	-0.359834638890488	0.4972875753871	1.63030969004035	0.373278171266196	0.620203952385042	0.93487065165263
C11038	-0.22928806123379	-0.163045116133247	-0.688155094907475	-0.371283668606951	-0.999737305739058	-0.185151509508524
C03239	0.0496613292813396	-2.39703115043867	0.445705881612943	1.54065171155467	-2.34036396187908	0.900564761524086
C03067	0.431763487919415	0.256413972067068	-0.11400967906006	1.02485028577051	-0.512859112772702	1.28986815239224
C05430	-1.29902252027667	0.584345038999726	0.0344526306107182	0.0636471349382051	-0.0951589015258693	-0.540031180631723
C06262	1.25179068489403	1.00666864400894	0.614426535780123	-0.566377275791157	-1.49196531764216	-0.332233413362011
C17622	1.74387603479982	0.568800925010152	1.07595842710549	-1.84830332089591	-0.64254862081551	-0.0170822200482889
C11039	-1.22464425439438	0.164089460477415	0.801728777179777	-1.27513106877787	-1.08316260905476	-0.945900839612671
C05965	0.611493648261654	-0.242980781212518	-1.57457380065863	0.758021572054056	-2.63357739236198	0.971819494602107
C03336	-0.420721990111589	0.472767252055911	0.923715126597827	0.523786753469152	-0.725400752211314	-0.943775258156022
C01115	-0.813135677237893	-0.380857648207649	0.474861735691508	-2.095305768604	-0.0428645683077792	0.138274681837717
C00061	1.18195166124325	0.0717647764646479	-0.679723091754882	-0.988560187670115	0.588227766726812	-2.41144496763738
C06659	-0.283693668752247	-0.619825450437947	0.119009659420975	0.320711863893713	0.631398670505561	-1.13518484754044
C02035	2.05060372528997	-2.15114391728507	-1.1778990903066	1.58649414002977	1.11586593564052	0.311982853991237
C09844	0.321310212684729	0.401789886136304	-1.28137893907126	0.432165972475071	0.63521611647994	-0.604766121822972
C07561	0.26679945530762	1.28779111779962	0.139279443950734	0.511033610739246	0.539671126696685	-0.721218487809444
C11569	-0.527567366038646	0.206690558673058	-0.496299307734569	0.345573737215907	2.29263593209814	-1.03613919842665
C05021	0.433809469888744	1.62693758112122	-0.307580930744017	-0.724549798826323	0.63386630088776	0.577470883869404
C09931	-0.481316862029308	-0.367414826730148	-0.621512275312607	-0.385914168128702	0.507063378231965	-0.927192785992775
C04138	0.382554575235317	-0.215970613480625	1.22697894739642	-0.663765179208207	0.143446238400441	0.356162250383527
C04778	-1.05652913895066	-0.219301679069403	0.63004510041536	0.518538480946113	1.6961231008949	-0.755180920971671
C07586	-0.203905530624553	1.35250215469643	-0.712107869554017	-1.07592278637585	0.0878771612148992	-0.856263931592357
C00593	-0.175109560956016	0.92626585146927	0.234220748895181	-0.342508481296159	-0.893556535632767	-0.408133247833159
C00326	0.170490111556764	-0.536216602080733	-0.217146885175779	1.50326837776356	-0.183966192413961	-0.845260647294126
C16144	-0.945716385514029	-0.334901009469076	0.484885879296683	0.800271869257671	-0.248305639784746	-0.801729883330396
C03703	0.68559353007477	0.322171673332957	-1.18953029261307	-0.517171305761516	-0.691681412697046	-1.35969286259529
C01008	-1.32716277404451	1.21753114298708	0.232207179856141	1.59817285555166	-0.245781613940419	-0.22633670809344
C00976	-0.0884398064887139	0.51328883229928	-0.781907915280676	0.555382078571181	-0.812407843456758	-1.70475192452868
C00416	-0.774962270859699	0.808083003044898	0.291720059704915	-1.13563600670838	0.410729432527475	-0.0509196098922574
C00036	1.20651084962661	1.03642253462704	-0.779851754651415	-0.685517073556026	1.16065033932085	-0.477512661370708
C00829	-0.941810301403037	-1.00543042285952	0.757550978555659	1.81659725605324	-0.52899938991679	-1.29009182190408
C06527	0.765057854190026	-0.296733009625071	1.79163345379359	0.293247175812862	-0.986861288209994	-0.647917374938023
C13978	0.701626034175106	-0.630795395751659	-0.514812448122354	0.316524902795657	-0.775799403130265	1.81642236306037
C06955	0.717855456031173	-0.610696327325826	-0.449712276597698	-0.97126873645963	2.51805839004366	-0.60010356974217
C06474	-0.849258186485788	-0.0937496275900611	-1.04106705741236	0.268075517210392	0.65370144296316	-0.430585429030154
C03767	-0.135210588230686	-1.34481275799201	2.08502408036347	1.52716003081542	0.338208388719812	-0.249918022834267
C04667	0.434608933190482	1.8877121185898	-0.677178888673707	0.0654036014337823	-0.149157206589355	0.962118147799616
C07982	0.557404989979135	0.0158515778642109	0.203878435001837	0.804848026742093	0.329397012319583	0.055425235379624
C11909	0.186456973559771	-0.304327328878932	0.371616336616184	0.618350256911072	-0.514318712196229	-1.10437658328614
C04445	-0.778674558344985	-2.365172250325	-1.20855752652518	-0.976951888426783	-0.766520611174426	0.385879162494098
C09239	0.216730793012638	-0.442915287630413	0.780863579066299	-1.84127668741239	0.35485448066805	-1.25673902205506
C01418	1.2948620261421	-0.754464910173937	0.96694641145005	1.46429406081427	-0.711057180327657	-1.2893419977429
C03082	0.670799132259025	-1.021858012142	0.0155814444295932	-1.81348049374386	0.373137332213227	1.71416266870176
C00641	-0.911304113578014	-0.40974947187312	0.396796885833045	-0.411357474733548	-0.197023424921609	-0.0449425958119381
C02012	0.362881904778106	-0.107014028478527	0.485293777229038	-0.0293367042486876	-0.379149107034361	0.695545738100178
C00323	-1.66195312050792	1.19381161225218	0.533442090406811	0.378760132916446	1.51403749449779	0.467106296444335
C19262	-0.105988391786898	1.33870296061272	-0.268477921493731	1.77133465842723	-0.0509046165358217	0.485567033009233
C00500	-0.559190516435561	0.0955247887037875	-0.422551389263987	0.967034398839687	1.40336475691091	-0.177440624088786
C04346	-0.0978596038634553	-0.931214163018455	-0.649022448661652	0.981536639606963	0.199015380897854	-0.853156535449173
C04826	2.86505083011216	1.07760102110917	-1.35421360016641	-1.80867643093084	-0.175870074811295	-0.958742468277156
C03019	0.682348136775732	0.73148320422751	-0.0635448275499948	1.47237551578059	1.20769121381865	-0.744842816937159
C00246	-0.542173056470014	0.789348815672036	-0.143886591427448	0.278846130851072	0.222893113646383	1.12614500818038
C14899	1.00244580295225	-1.31452144900589	-0.212567630102412	-2.33607093420049	-1.82868239211652	-0.521204572774374
C07505	-0.374412515185012	0.200487206597746	-1.75582500029385	0.135786717952442	0.646108745895334	0.404101699376082
C06082	0.823349971045944	0.380830357934599	-0.890812848479657	-0.60536260793937	-0.0517409007688542	0.386228711451109
C01490	-2.2480321281752	1.14628591336025	-2.10359239497836	-0.585624395013372	1.90287486733545	-0.151335585357041
C01162	-1.01010820009769	0.858324416199804	1.1514902342499	-0.0947784231611651	-0.341191727483152	-0.25362718729009
C07340	-0.418239283836218	0.525993771524457	-0.198929705106776	-0.702446407970842	-0.140257871901715	1.18247052886263
C13636	0.913558469545903	1.43920804810331	-0.0815247911030353	0.696304201959651	0.926213141661529	-0.511499797968127
C03598	-0.433959236269426	-0.397914659543605	-2.47972030145805	-0.772958465526216	-1.16177474357334	-2.18637824306966
C02888	-1.28350801458156	-0.235044221040076	-0.311341638746615	0.103777543104445	0.201603436075305	-0.0662284135211813
C06361	-1.07370533110194	-1.05818983395229	0.171858639451138	-1.63450666078029	0.0478129372161885	0.158625954177571
C02001	0.644313675017421	-0.240936544301003	0.184021753445328	-0.362934363539012	-0.337715408736266	-1.87382520989703
C17055	-0.502530036769887	-0.126004427649955	0.803111955058555	0.587896973840211	-0.136466612448168	0.317220445864135
C08705	-1.12604145631798	1.10454926298329	0.149934513322746	-0.647581773435142	-0.761957631327731	-0.869334534791398
C09964	0.179735914461776	0.93164429991414	-0.159586133429069	-0.684710478662654	0.835693229296115	0.189785277328088
C03000	-0.624579050094975	0.766424086938518	-0.106141554538142	-0.493882918029547	0.666156482320097	-0.41005173530219
C02331	0.296710881254451	-0.414996479015627	0.416577491771024	1.07498496621606	-0.120784463047771	0.700156109492449
C07051	0.321888131014616	0.73722123201354	-1.54572556938771	0.893874372286603	0.732476556301547	-0.250881994770094
C04720	-0.0865412756838055	0.334791466371648	0.533602896825388	-0.854379871188292	0.0767256735119432	0.350321644401595
C10783	-0.500147130165489	0.101891557241188	1.11161546715418	-0.581958089960349	0.520549013943332	-0.915705171639485
C01111	0.917760262945295	0.988984265555662	-0.143629650052089	-0.344436714903865	-0.334129446485581	-1.08096718355183
C12059	0.948092718999898	0.240564199025564	0.48155845855316	0.835469616745082	-0.532370112970588	-0.371202793554078
C02376	-0.898824299868037	-1.43805192786069	0.133806506140742	0.318838857778919	0.489556973311101	0.142520806200082
C05616	0.89638946348682	-0.194040208410208	-0.24660698941082	-1.79594853091572	-0.891979678247885	-0.616349596060768
C05485	0.901348021880059	-0.873659911471762	0.0602160348564307	0.429756749201105	-1.15947656981746	2.35454643524154
C14084	1.22576014416947	-0.769412615695768	-0.858245959596385	-1.91667019884049	0.407651916244378	-1.0756460218321
C04920	-0.0434036385398955	0.537312795336518	0.241580768880972	-0.275565819626367	1.16897868076316	0.0743728583247085
C05305	0.836439576672388	-1.06478260799133	-0.389366374230133	-0.327945740155277	-0.989156267591437	-0.487045574474215
C07638	1.7702289667187	-0.681950380000058	-0.946392382248959	-0.897409100621186	0.178476833550173	0.0799024262804654
C01327	-0.0926383686348735	0.349960261250781	-0.322576062492565	0.63592437424607	0.487806791283813	-0.582603001665539
C00996	-1.52289610399931	-1.11714409508757	-0.129692035535693	-0.236776962749437	-1.18390982596009	-0.592696446166229
C06517	-1.05882821968072	1.56437325543427	-0.658614278434649	0.541040759698194	-0.291734253097082	-0.496335609742443
C01192	-2.0897792294453	0.125838534581019	-0.112597813749238	-2.44722819804708	-1.2076618152302	-0.146543195212532
C01651	-0.766690348217566	-0.296700192924155	-0.832481559343238	0.302577911783637	0.143073758243654	-0.970846631698112
C07080	-0.842626150748917	-2.19897098094706	-0.306286284165949	1.80517078779263	-0.149080847098069	-1.29749348948244
C03486	-1.47238644803187	0.00232308511372333	-0.508618365001735	1.02701558387718	-0.732386071838067	-0.582580405337146
C06746	1.68519985531467	1.14440187711173	-0.853064533304164	-0.673454953476384	0.411339594057451	0.478185082482446
C01416	-0.13740597567305	-1.01522802739095	-1.76632611297937	0.0286391001991884	1.81766465418493	1.00772280558602
C07752	-2.22043182533949	-0.654318693116671	-0.892340606004217	0.855763091302271	-1.26197407029975	1.08722930211718
C11043	0.344117594772558	-0.859920996910538	-0.455103703848772	-0.0668146552918357	0.174828936648756	1.34204460858111
C05281	-0.822581490472575	0.282198578253553	1.46245541773757	-0.032984072052081	-0.594873921106612	1.50131557191548
C02162	0.599439614258196	1.53511015814894	0.386821309835455	0.0674904896171159	0.0291502644423413	1.2413011034418
C11037	-1.79494146858777	-2.38408424949532	0.453210055096162	-2.08254346466821	0.489718296890461	-0.993774849664082
C00261	-1.58663166378298	-0.456432839190179	-0.191068467473955	-0.00435066426449671	0.0614066484722544	-2.01775562459108
C05699	-0.18874049013298	0.340348984486899	0.0211122701159268	1.04457863670298	1.6702134060842	-0.798721963095437
C05147	-0.878050051365902	0.823957277918799	1.28480925604995	-0.539123042442059	-0.900299534262204	-0.418482328621568
C11171	0.327121324839436	-2.36917575182974	-0.534845338061678	-0.252548193028239	0.4927920333622	-1.78606584823615
C03150	0.257748327168267	-1.3833593763196	0.833040010777568	0.952846867703998	-0.555253682686825	-0.322923672764764
C14530	2.07129694911333	-1.73075582923826	-0.265239047325607	0.767073343710811	1.06447300734471	-0.971157998580689
C05961	0.771632493463549	0.613947680421292	-0.268122563949253	0.820918202953802	-1.40782541239675	-0.504911562481823
C01835	0.0559479549264193	-0.310732072681964	0.239670928913404	-0.293222776754541	-0.488323773352184	-0.273140519729104
C11862	0.978527753343391	-0.538153013027122	-0.810766476178805	0.35421532468067	-0.744515060294419	-1.19216989400063
C12600	0.952435377474731	-1.87579141683743	0.158999271850874	-1.14034917782785	-0.610904449632524	-0.765470920108109
C08276	-1.05254139702255	1.59818391648883	-2.02919382955112	-0.389071617243341	-1.1744548724936	-0.956050317451795
C04167	0.475175521807439	-0.244398149627715	0.842905851708543	-0.757348310870484	0.294237776771733	-1.18866242992297
C00755	0.603474455840312	-0.371093865597331	-0.346265464142664	-0.82998029765173	0.707430689591099	-0.667911583296849
C17588	-0.00215063808259921	-0.84504758683087	-0.266348812900449	-0.0741589239524103	0.349550557675778	0.319755960272859
C01488	-1.35035280053508	-0.37827504604292	-1.44006748549543	-0.246549219474957	-0.897037362949619	0.454138716977545
C02522	-1.1470034770295	-0.798471275151869	0.292567206213241	-1.49108215881408	-0.988245928164844	1.93186048048374
C04185	-0.307844133596382	1.4158064435349	0.328750246701594	-0.171177417847659	-0.673161618224516	-0.118139816693097
C08417	0.741871232026452	1.22163802595173	0.403792123438371	0.906284909816863	0.574265197329052	-1.98567005911524
C08428	1.22176730340606	-0.642943931180414	0.624718510747862	0.0285238261234886	1.04125843652467	0.0039262568165344
C10025	-0.618439388283195	-1.04646068088974	0.0681880625976875	0.119410416427523	0.191449859675717	0.981608644138503
C14734	-1.0949215193599	-1.04272313294311	-0.580489360190072	0.400412685195771	-1.80920326070835	-0.54003020741609
C08460	-0.301917140370857	-0.219346893312775	1.95722551197463	0.247482558619872	-0.423161894580468	0.93469943589607
C02667	0.889227028165101	-2.48186583239792	-2.35094985965184	-0.93674620574325	-0.193246451962566	-0.375575916514692
C03206	1.45642192507365	0.9166247995626	0.37373124636158	-0.257491682655483	0.0221199041893161	0.437243480231644
C15519	-0.701060088790494	-0.127640413304234	-0.140121463208993	0.00938055246348963	0.0436272773484304	1.1122112781225
C05768	-0.616829973927194	-1.09236820665836	1.12691468297165	0.999911520177908	0.464388625504625	1.53316311624922
C02441	1.38095073565358	-0.244063821098867	0.628976855386176	-1.03369369338787	-0.660446496952988	1.1824878508833
C07714	0.993080975497145	1.55339360092562	0.398418657933589	-0.59987359416874	0.0524064714816047	-1.00694616411537
C08122	0.148170024275427	-0.382242082439108	-0.638642164478705	-0.747904633243564	0.43013757138942	1.5182555073015
C00219	-0.877436100843993	-0.455458446097623	0.804160131138804	0.958325501714045	0.771446244943377	0.48212692779361
C04287	-0.691502364839121	1.34932182776339	-1.01609773989599	0.776427419972135	0.946790615861537	0.142623638280659
C14508	-0.408660935892833	-0.30286012137884	-0.788967469739107	0.731163663363787	-0.0852201413164852	-0.0736197063622941
C11040	1.33628928209271	0.698609805087183	-0.245020768321113	0.84293536763713	-0.578424837747073	-0.0409400903211302
C05576	0.221941062084257	0.330667073664324	-2.47071182588802	0.926983245932486	0.943257371646924	0.0639505789751755
C09155	-0.734735441968754	1.50025021596601	-0.196505697600677	-0.681759056429358	-0.608246402254837	-0.366217012935373
C14433	0.844984930690935	1.08448987870641	-0.860637511645463	0.49886071878578	-0.764838517706913	1.8465808894441
C01892	0.471945955983074	1.06106813728553	0.369698610428936	-0.888235244530472	0.0481511624485858	0.890746992923498
C05712	1.03948178333006	0.161939495835839	-0.607072482605779	-1.78335976536182	0.145798774812995	0.750514079820247
C04083	-0.255707139792475	-1.06666312488449	0.777793454610036	-0.266998040435405	0.349486076681764	0.742201890757731
C00154	-1.24788146993139	-0.195765688500937	1.77581899936985	-0.212912748909803	-0.0520690034627427	-0.037203453897277
C03985	0.12615697774559	0.193054563150734	-1.66294984803583	-2.32216347437894	1.65047337017842	-2.03680876991061
C04638	0.502621968443995	-0.134067282244504	0.473349587600537	0.134164354619263	0.316979852361182	-0.394825547738432
C05401	-1.25516254886075	0.264354871477566	1.13600324809525	-0.615119693105237	0.580646586367654	0.387207061951677
C04039	0.795480886362515	-1.839469358863	0.658866165065949	1.04816469204645	-0.622380204615699	-1.27093937682701
C02752	-1.30255096687641	1.22420969076717	0.804794804498852	-0.806776451379412	1.26248480051058	1.06396133576682
C15797	-2.40428202801722	2.59597317283255	1.10848966080241	-1.28435478778663	0.908173140602364	0.770642310453835
C09253	-0.49029163939334	0.104786416812828	-1.5770411626447	0.956013686715443	0.417872597893769	1.25094045623993
C06814	0.160202262979648	0.447327903038815	0.115856316496838	0.699062844134102	0.115986061439722	-0.333317997463113
C03741	0.422957606790553	-0.64001239595378	-1.64845007538478	0.109430324039125	-0.931125733324349	-0.646813187192744
C05688	0.801052108941763	-0.485707872507335	-2.04250612724961	-0.463417162676512	0.323093957273165	-0.105345045874936
C07501	-1.9345230555996	-0.418944681677026	-1.62788103508277	-0.728944431192482	-0.518769663719648	0.19700578649841
C11821	-0.319973978210055	-0.389808422330871	-0.920472687931775	1.65973612385969	-1.31461897647169	0.993299324608208
C07339	-0.330113992105869	1.26880247483395	-0.467178739898778	2.53133974507708	0.920882475382116	0.772944454435646
C08848	0.701178714516626	0.347101847656414	-1.05697614504481	0.557612421627482	1.42627252443717	2.18909883711543
C01455	-2.15420846567236	0.372923040397119	1.32957092032638	-1.41938804009733	-0.312429991301965	-0.33115229195329
C08606	-0.257040916576711	-1.90489874024698	0.23807458280494	0.973415670346826	-0.24382037419831	2.13486890464101
C08797	-0.132113242150417	0.0602935875778635	-2.61270746832344	2.11772080448096	1.56413360723287	-2.74680232277055
C01768	-1.1736459695475	0.132585081911784	0.184781189145888	-0.976885397383191	-2.08008854957198	-0.236017030249455
C13858	1.3367467762357	-0.719026301101603	0.0416714204422038	-0.699524903455729	0.282693340593856	1.90774195066537
C01637	1.27763212627993	1.08277832999748	-1.88175964496719	-0.0147096552281119	0.102243620983096	-0.47020487935316
C03940	-1.17960927259154	0.208189866593727	-0.288875443804193	0.250741861522976	0.860747966682768	-1.40723779318116
C00590	0.757891946244292	-0.692296553301103	0.351051224764629	0.663714516780744	0.514780878129277	-0.971774800019043
C13103	-0.720650726423989	1.70345239925034	0.656301369361811	-0.661175467168282	0.0622908361917053	-1.36175581329308
C08837	-1.06381431186552	-3.0480264641008	0.752400720054016	1.43172097729343	-0.404089388586588	-0.950843664125436
C02289	-1.57636687970887	0.671441027341065	0.564730269628253	0.518788778396773	0.951323378965684	-1.72737600798071
C14795	-0.80309545739724	-0.169703341737013	1.25988307031463	-0.461304201122986	-0.682347368567093	0.11631266579962
C00694	0.969703608568869	1.23003079315056	-0.561423135857688	1.84821772128123	0.380499073559681	0.210223227852373
C00345	-0.569348272501236	1.59982102539559	-0.486511266611483	1.53798577319991	1.63214984389814	-0.210428292464818
C02549	-0.187446843856598	-0.141524246086568	-3.63735041940667	-0.702963044823405	-0.111648526123032	-0.829424636973993
C05980	-0.810498659308177	-0.150996995183265	-0.712260210587316	-0.946672984916834	-0.486013415749846	-1.92931534415442
C11391	-0.537027937604909	1.07559559666769	1.12965610607919	0.446846559349017	-0.601278297591339	1.01459881678119
C08492	-0.117052634128026	2.18607693889558	0.11860723796312	1.03132740687679	-0.539296003050584	1.62351322421894
C06115	0.41582828862628	-0.359473085131603	-0.269307920523267	2.02712663502289	-0.439439530459987	0.0856986358098223
C13880	0.11282675808288	0.421532769606761	-0.52341252284686	0.000949976083385441	1.63029021471181	0.000173079086030788
C00132	-1.43278605117637	-0.728323055903593	2.64990903427337	-0.104312004390763	-0.600796904469817	-0.65657831378265
C00178	0.576049588689505	0.921521476224276	-0.403100905659479	0.30463605534484	0.707111211132613	0.934543170060674
C05981	0.854009064927031	0.84934598335697	-1.18712791369487	1.1356688899706	-0.38924387327733	1.55995112264324
C11014	-1.49202226211895	-1.0959540644874	-0.423296990204342	-0.9585058664143	0.437808994686418	0.284826948159712
C08357	0.777651734817632	0.190914208948097	0.681729893860885	-1.50316751498475	-0.683013603723571	0.252624283430538
C13154	-0.0576869399335921	-0.154518727111727	0.372639670617248	-2.44292928733351	-0.175923897862154	0.428389344017281
C11455	-0.238650269339979	0.991910763118246	0.599944765382177	1.67058640853632	-0.0793791149769646	-0.413419972870014
C09755	0.0190885380566603	2.51732919456519	-2.01518560433501	0.701710232386788	0.125726912932089	-0.694831882251803
C07518	-0.0885677020784454	-1.38953395915306	2.00134801256276	-0.965978321631533	-0.520206460455946	-0.998179320408129
C08376	0.528837851861002	-1.95450584446392	-2.09606870918426	0.127788653926473	-0.306566002923517	1.80157310034812
C02921	0.853311685248777	0.598561527645345	-2.14387350166769	-0.666408642822063	-1.47377393285693	-0.201247587659722
C06550	-0.127110147905637	0.837290573742001	0.035501241316834	-0.508865432578996	-1.29698033196852	-0.450685820173524
C00575	-1.06772630298116	0.656304738604075	1.51948197789989	-0.817220335953982	0.369402175360102	0.366107029724717
C01205	2.16416018846609	-1.42847678504357	0.846342137630519	0.893770414255499	-2.48375574633098	-0.34384355283603
C13422	0.825728662860843	1.31142362808731	1.20189710382169	-0.583733120772175	-0.445696106369657	-0.952101537949037
C02860	-0.547433285919552	0.0316842991062397	0.311581777955848	1.9070548970685	-0.338187587823247	0.621711605679016
C11169	-1.29938594138221	1.13282131956728	1.80375535986452	0.700061899951123	1.1256759635922	0.274947190622402
C07078	-0.00229995122682381	-0.217370015891029	-0.00083153845959377	0.682746047260303	0.351827560169964	0.0795960639687237
C04713	-1.3761554334729	1.6604738971319	0.328345048767384	-0.706242522026939	-0.0542993318930931	-1.01931559101408
C02605	-0.225081517856879	0.701673474831582	0.566602614380606	-1.60313736209624	1.21400363678774	0.715970448748374
C07468	0.0608012213089937	0.0488198963326103	-0.505119992200159	0.384170586978112	0.209764451674429	0.347194430418358
C03210	0.0386497889440015	0.231763393721168	-0.849395358449354	0.174984338073487	0.165366047502604	0.325406924058062
C06926	-2.32690195576468	-0.185662827363217	0.504641409283989	-1.3270470080853	2.366203212622	-0.828457535505076
C06442	0.51536885746585	-2.10225577269415	-0.24002825935305	1.28124447781905	2.32826464951368	0.828757732640672
C04257	0.922668984079695	0.634175435422275	0.95357857652248	-0.456149555685311	-0.0632401565607449	2.27986812994021
C00808	0.657061105902505	-0.0813596607568214	0.707744133177317	0.1642369236757	0.314660951695647	-1.66402628148983
C06215	0.50462389262697	0.0346334990133621	0.51202791241728	-0.0610376834077079	-0.726125451521331	-1.19695059721113
C02927	0.495965559859833	0.116979877045543	-0.568896115521417	-1.98081731903546	-1.25296887913285	-1.61419329372629
C11098	0.881418376126065	-0.196711323771897	-0.796308678810701	-0.355445102800168	-0.019862268986852	0.932057198275756
C03895	-0.380740299896764	-1.15872501403245	0.170757394958062	0.444644875903744	-1.521933566342	-1.55717422784942
C06379	-2.36987399721841	0.173322552470906	1.45500900599214	-1.13742789235486	-0.504080933836215	1.0038598123684
C08315	0.833422685601413	0.306101636950261	0.0769363777969012	1.05648538767474	-1.98959664861026	-0.769846435911749
C04660	-1.15163517934807	-0.128075703335585	-0.453141481974412	-1.48677246526166	0.237599570655311	0.0427756688309383
C07652	-0.758598820784963	0.704149936836547	-1.70160774872285	-0.802180345400692	0.832452363230485	-1.08840094360249
C14712	0.797168738295807	-2.6272269352542	-1.97098420565721	-0.252179865860487	-0.938369359982742	1.24949831262116
C11696	-0.181705697308369	0.567454516334729	-0.506005317164735	-0.698829953171885	0.962722599746931	0.0410935964025073
C06693	-0.440614841864821	-1.10995900210297	-1.14859506291442	-0.485697242551273	0.013085929772097	1.17238852230936
C07635	0.543149950957119	0.308427269076833	-0.132647792699134	0.639296024467274	-0.470494011593806	0.0267998112999117
C00745	0.865733209537717	0.428971954270044	0.398044728461865	-0.0403748491750628	-0.1221222034452	-0.112818506302882
C02067	-1.05493687248705	0.970703635726198	0.72812137688248	-2.27605473366771	-0.325254181781065	0.651721638517963
C01598	-1.84785189600052	-0.37100559031399	1.36672580669631	-0.503012613596916	-0.272026566381341	0.29126391023316
C12644	-1.57395518727092	-0.316931151924967	-2.35610947019826	-0.847523609106259	0.0210200791622774	0.522912911587809
C02416	-0.170768303201519	0.635116302721948	-0.000800157866713368	0.51308485642396	-1.88651726884142	-0.0815599472111933
C10770	1.2700294655794	-2.1747700440853	-0.142217210851976	0.233832952323531	-0.122745435545525	-1.96192377931005
C05220	-1.24143686117912	-0.00556324190570767	-0.50232288617454	-0.838576676828746	-0.674947380097446	-0.298940545776779
C08353	1.68650200090778	-0.632816727883008	-0.658396787456867	-0.0157085438405807	-1.41279664995619	-0.296144950465033
C14392	0.7257202855727	-1.96911973769328	-0.930648132707796	-0.602757401460699	-0.702314812193016	0.494786650531598
C01471	-1.07213884966625	-0.953745003110217	0.916522539488137	-1.66346877594034	-1.05371158200755	-0.669119586859912
C08406	-0.19288900986702	0.606759285833808	-0.411989142726533	1.04734899975098	0.622437509995271	-0.286630089891069
C01050	0.137603403065368	0.827185358640247	-0.559008279106435	-0.694422243508182	-0.307874838649244	-0.78706053530334
C03879	-0.664650179616565	-1.12369832628797	0.591445816207581	-1.11380247438764	1.3530445955635	1.40405565967888
C13206	0.599303369337016	-0.624535785783496	-0.156267993017142	0.286583277639975	-0.0233200565913424	-1.05620582634905
C08385	1.68568005456349	-0.0107197116661946	-0.779336234085379	-0.654126594825285	1.2152405535844	-0.835403465851472
C07871	0.181467755677799	0.173044944073266	-0.604529961442468	0.993511119743342	-0.297234859935558	0.0755004066379488
C08592	0.133295506459715	1.14743890616764	2.00590270185758	-0.254325368270556	0.336286417934391	0.705132917125585
C05958	-0.371076368358286	0.174607558909409	1.09816091491547	-0.610361774463948	0.324041130206228	0.276238287289649
C03329	0.18806940164455	-0.494333519875774	-0.0833946244019129	0.116792281943554	-0.360495264718573	0.50705162312445
C07816	-0.831104663294945	0.218317312953649	1.1430697613171	0.222293803533385	-2.2460679861705	-0.101309687625528
C18411	0.0693185937063119	-0.103940398542825	0.26940906862734	-0.406281704087263	0.0922217468296121	-0.678500125592727
C00490	-1.00002733028844	1.8780749211762	0.918945657148552	0.477839515523263	-0.1259581805695	0.399647332618705
C05966	-1.79850296272348	-1.57174202074188	0.683146318563786	-1.14312705092254	-1.25614376603658	0.634324402508095
C04438	1.38643978868042	1.35466161814138	0.551633172705018	0.468493162578791	0.555620129119913	0.0861588274014825
C02979	-2.119039906603	1.7627346927563	0.7737652814674	-0.207370867152707	-0.370871239877755	-0.503378287402431
C02166	0.793610974317213	-2.47619785721121	-0.142775378084529	0.909127133494648	-0.290592915829917	1.72579308711245
C04042	-0.138364025028488	1.14163160320505	0.928079797203106	-0.581990088807744	-0.0761643684811508	0.172017201339457
C01298	0.435677732290773	0.578841746336756	-0.420188934173285	-0.0649430352882586	-0.583737781154245	-0.520564849881993
C00958	-1.36190597494428	0.916990234950142	0.242540099878902	-0.0572557778818408	-0.545025946632995	-0.170089856138569
C04824	2.01001318154997	-0.814325732954247	1.39827642831178	1.23629004589255	-1.6754249641749	0.978022826762355
C09811	1.48720685724163	0.770692163461734	-1.14535099320288	0.110996677634704	-1.52116624470057	0.155729585457345
C13558	0.108253068329176	-0.0381148095874447	0.323952769531306	-1.34603831565058	0.317491034361006	-0.0478498358723231
C11910	0.512314875092973	-1.05316406093584	-0.730273727124991	-0.165306067913245	-0.608198838760438	0.449241480153724
C01403	-1.41132792506073	0.958790465274044	-2.17085047391136	1.32837070712839	-0.0476809379059082	-0.535447346332393
C06478	2.92697132397483	-0.289373063074069	-0.111690453441149	-0.173872633178171	-0.362318589798575	0.586339898738058
C14315	-0.309814761528488	-0.0487904552549194	-0.161237449221772	-0.782599070193174	-0.496576780078169	-1.38317696830768
C03564	1.50775270350912	-1.45504787500871	1.73720395107245	1.17274325160168	-1.35521181352776	-0.731704438571732
C08516	0.270577939832333	0.339635320843771	-1.07924575118284	-1.31465458451404	0.467684570611011	0.503171543762591
C05345	2.07741031135071	0.720738109899577	-1.06085637793583	1.12844638704261	-0.362019548388399	-0.0982824785403182
C00269	-2.26247181556541	0.631428669127219	0.641532355102497	0.263753062580042	2.34975903011922	-0.168332529528785
C08322	-0.217506386856538	-0.757037721224435	-0.0821646422641316	-0.0798914586090753	-0.317646240064549	0.385238183931222
C14222	0.356964964363131	1.86762171758344	0.0717029047601071	-0.574636413064337	1.1664884195372	0.355693120018014
